"Text";"User";"Timestamp";"Nshares";"Nlikes";"Nfriends";"Ncomments";"Replytoauthor"
"

we couldn't get in.  the line wasn't moving so we went to the hub.  i tried 
to call your cell phone and leave a message.  i got your message late last 
night about the movie.  my cell phone was upstairs and i couldn't hear it 
ringing.  how was mercury room?";"lallen-deloitte-com";978865090000;0;0;0;0;"matthew-lenhart
"
"

what is going on?  i don't think we need your tickets.  if you want me to try 
to sell them there i will.  how was labor day weekend for you?  what did you 
do?";"elliott-dttus-com";968066710000;0;0;0;0;"matthew-lenhart
"
"

can you send down your rockies forecast again?  i need to look at your 
numbers for the winter again.

thanks

matt";"ul-lucci";968075830000;0;0;0;0;"matthew-lenhart
"
"

the defense couldn't even stop them.  they have no place to go but up.  i am 
concerned about the d.  you need that to win in the playoffs.";"enhart-corealty-com";968086690000;0;0;0;0;"matthew-lenhart
"
"

nope.  we can hit the town this weekend.  i like that place the hub.  they 
play good music.";"lallen-deloitte-com";978866470000;0;0;0;0;"matthew-lenhart
"
"

how did that happen.  i thought there was all mo's and no ho's.";"marcantel-equiva-com";968090410000;0;0;0;0;"matthew-lenhart
"
"

Eric told me to shoot you an email to bid on a free agent.  I want to bid $5 
on Mike Anderson of the Broncos.  Let me know what else I need to do.  

Thanks,
Matt";"trick-ryder";968092930000;0;0;0;0;"matthew-lenhart
"
"

do i need to just send you a check for $20 or should i just send the $50?  is 
there just a tally at the end of the year with the payouts then?";"ook-pdq-net";968143510000;0;0;0;0;"matthew-lenhart
"
"

denver was nice.  i just played golf and took it easy.  when is your test?  
are you watching the lsu game this weekend?  i think that we are going have a 
bbq somewhere for the game.  i will let you know.";"lallen-dttus-com";968144350000;0;0;0;0;"matthew-lenhart
"
"

you guys have happy hour every night.  what time are you going thurs?";"lallen-dttus-com";968161210000;0;0;0;0;"matthew-lenhart
"
"

so are you now an analyst - investment banker?  is your pay better?  are you 
going to work 90 hours a week?";"elliott-dttus-com";968166190000;0;0;0;0;"matthew-lenhart
"
"

i heard it was good.  i think we might check it out after the game.";"marcantel-equiva-com";968177410000;0;0;0;0;"matthew-lenhart
"
"

bbq at tim's or something and then lets go to the crawl thing.";"marcantel-equiva-com";968179690000;0;0;0;0;"matthew-lenhart
"
"

if shirley hasn't left town yet i think i can get him a ticket.  let him come 
even if nobody back out anyway.  it doesn't matter squeezing 1 more person 
into the room.";"mothy-blanchard";968241310000;0;0;0;0;"matthew-lenhart
"
"

i can probably meet up with you guys around 7:30ish.  will you guys still be 
there at that time?  call me on my cell at (713)853-7176 if you guys go 
somewhere else.";"lallen-dttus-com";968243470000;0;0;0;0;"matthew-lenhart
"
"

i will drive if it doesn't rain.  my windshield wipers don't work.";"mothy-blanchard";968243530000;0;0;0;0;"matthew-lenhart
"
"

the girl i was going to talk to in this group is out today.  i will talk to 
her.  she is always asking me if i know any analyst who need work.  i am 
gonna be a rock star sat night.";"marcantel-equiva-com";968252950000;0;0;0;0;"matthew-lenhart
"
"

did you open an account on world sports exchange?  if you open one use me as 
the referral and i will split the $50 with you and we can make a bet.  i 
might go meet jill and them for drinks around 730 if you want to go.";"marcantel-equiva-com";968258050000;0;0;0;0;"matthew-lenhart
"
"

thanks for sending me another chain letter.  i am very superstitious.";"adogb-email-msn-com";978885430000;0;0;0;0;"matthew-lenhart
"
"

how was last night?  sorry i didn't make it.  i was planning on going but i 
got home late.  i did check out woody's.  it was ok.  when do you leave for 
okla?";"lallen-dttus-com";968321590000;0;0;0;0;"matthew-lenhart
"
"

have you signed up with world sports exchange?  refer me.  my user name is 
mlenhart.  we can split the $50 that they will put into my account and place 
a parlay bet.  ";"marcantel-equiva-com";968327470000;0;0;0;0;"matthew-lenhart
"
"

when you do it give me a call on my cell and i will call in a bet.";"marcantel-equiva-com";968329390000;0;0;0;0;"matthew-lenhart
"
"

i think we might go to someones place and then go out afterwards";"lallen-dttus-com";968332030000;0;0;0;0;"matthew-lenhart
"
"

i know someone else who wants to play coed softball if there are space 
available for guys.";"marcantel-equiva-com";968332750000;0;0;0;0;"matthew-lenhart
"
"

try to find out where club monkey is going sat and we will front run them to 
the bar.";"marcantel-equiva-com";968342590000;0;0;0;0;"matthew-lenhart
"
"

i have a good idea for that business.  there are all these gov't forclosure 
properties that we should buy up cheap.  we can discuss it more next time we 
get drunk.";"sa-gillette";978888010000;0;0;0;0;"matthew-lenhart
"
"

saban should tell him don't let the door hit you in the ass on the way out.";"marcantel-equiva-com";978951190000;0;0;0;0;"matthew-lenhart
"
"

anne-

any luck with those np & sp/ on-off peak curves?  let me know when you get  a 
chance.

thanks,
matt";"ne-bike";978957910000;0;0;0;0;"matthew-lenhart
"
"

do you have an extra glove?  also let me know where the game is at tues.  
what is the next game you are going in for?";"marcantel-equiva-com";970401190000;0;0;0;0;"matthew-lenhart
"
"

bama is a definate.  just call me tomorrow and we can go out there.  i hope 
there is a hottie working 1st.  i will hit singles all day.";"marcantel-equiva-com";970403590000;0;0;0;0;"matthew-lenhart
"
"

the lsu game rocked.  davey hasn't been playing b/c he has been hurt.  if he 
would have played last week we would have beat uab.  denver defense sucks.  
that game made me sick.  i can do can cun for sure.  just let me know the 
dates.  what happened to cu?  i heard marcus houston hurt his hip.";"enhart-corealty-com";970406890000;0;0;0;0;"matthew-lenhart
"
"

it was awesome.  i didn't get your message until last night.  i didn't have 
my phone with me there.  it was so much fun.  that was one of the greatest 
games that i went to.  where did you watch it?  it sounded like you were 
partying some.";"lallen-deloitte-com";970408690000;0;0;0;0;"matthew-lenhart
"
"

i guess that means we need to go back to some more games.  i cant believe we 
didn't go.";"marcantel-equiva-com";970411990000;0;0;0;0;"matthew-lenhart
"
"

when are we going to go get drinks with celeste's friend that is the hottie?  ";"l-generes-ac-com";970417810000;0;0;0;0;"matthew-lenhart
"
"

how about that game?  did you get to see it?  tell celeste to set it up for 
thurs.  we will go hit some cool place for drinks.";"l-generes-ac-com";970418770000;0;0;0;0;"matthew-lenhart
"
"

i went.  it was incredible.  one of the best games i have seen there.  rohan 
is the man.  we would be 4-1 if he could have played last week.  big game 
sat.  we need to do something for the game.";"l-generes-ac-com";970419190000;0;0;0;0;"matthew-lenhart
"
"

sorry i didn't call you back last night.  i went to bed.  i will try to call 
you tonight or tomorrow.";"bbielatham-realtor-com";970478290000;0;0;0;0;"matthew-lenhart
"
"

sounds good.  how long would we stay in cancun?  i don't think i can take 2 
weeks again this year.  i could meet you in n.o. and we could fly from there 
or if you have to go to cancun through houston i can meet you here.  i will 
try to call tonight after my softball game.  hope all is well.";"bbielatham-uswest-net";970487170000;0;0;0;0;"matthew-lenhart
"
"

have you ever been to monterey, cali?  i get to go there in two weeks for a 
pipeline meeting.  it looks gorgeous.  is grandma still staying in town with 
you?";"l-fp-edu";970489450000;0;0;0;0;"matthew-lenhart
"
"

you said some embarrassing things on the message.  just kidding.   this 
weekend will probably be low key.  i am sure i will go out sat.  what are you 
doing?";"lallen-bastion-dttus-com";970489510000;0;0;0;0;"matthew-lenhart
"
"

i am down in the crowd somewhere.
---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 10/03/2000 
10:46 AM ---------------------------
To: Chad Landry/HOU/ECT@ECT, Matthew Lenhart/HOU/ECT@ECT, Bryan 
Hull/HOU/ECT@ECT, val.generes@ac.com, mmmarcantel@equiva.com, Eric 
Bass/HOU/ECT@ECT
cc:  

Subject: DEATH VALLEY


";"enhart-corealty-com";970489630000;40;40;40;40;"matthew-lenhart
"
"

i dont remember monterey.  i think i missed it when i was curled in a ball in 
the back seat freezing my ass off.  i cant wait.  i looks awesome.";"l-fp-edu";970489870000;0;0;0;0;"matthew-lenhart
"
"

i am playing golf one day.  i am going to fly into sf and drive down the 
coast to monterey.  should be nice.";"l-fp-edu";970499230000;0;0;0;0;"matthew-lenhart
"
"

i ran on the field.  it looked awesome.  i had a blast.  it was one of the 
top 3 games  i saw at tiger stadium.";"enhart-corealty-com";970499290000;0;0;0;0;"matthew-lenhart
"
"

what is up?  i didn't have your email.  anyway, i think you called last night 
and i answered and i could hear you talking to somebody, but you couldn't 
hear me saying hello.  dirty george does some sick shit.  he lost his hand up 
his ass the other day.  how is the new job?";"irley-s-elliott-citicorp-com";970511710000;0;0;0;0;"matthew-lenhart
"
"

do you get to go to ny ever?  sounds good.  are you going to start working 
100hrs/wk?";"irley-s-elliott-citicorp-com";970575730000;0;0;0;0;"matthew-lenhart
"
"

i have a joke for you.

Q:  what two words clear out a men's bathroom faster than anything?






A: nice dick";"irley-s-elliott-citicorp-com";970576990000;0;0;0;0;"matthew-lenhart
"
"

i spoke to her yesterday.  if she doesn't get you an interview with that guy 
she is going to get you one later.  game at tim or val's.";"marcantel-equiva-com";970660750000;0;0;0;0;"matthew-lenhart
"
"

we can bring some shit.  is this girl from the same town as celeste?  i am 
trusting you that she is hot.  i don't want to show up for some drinks and 
have to sit next to some troll.  well just let me know.  we can get drinks 
any night next week.";"l-generes-ac-com";970672390000;0;0;0;0;"matthew-lenhart
"
"

i just got a 46.  my mom is so proud she raised a good boy.";"sa-gillette";970682950000;0;0;0;0;"matthew-lenhart
"
"

how did you lose 26 points from the last time you took the test.   you cannot 
pretend some of that stuff didn't happen.";"sa-gillette";970683190000;0;0;0;0;"matthew-lenhart
"
"

i actually scored a 96.  that is respectable.  it doesn't make me a dope 
addict or dog lover so i am comfortable with it.";"sa-gillette";970683790000;0;0;0;0;"matthew-lenhart
"
"

i didn't cheat like you did.  there is no way your score can go down on 
this.  i think you need to retake it and be honest with the test and be 
honest with yourself.  let me know what you really score.";"sa-gillette";970741030000;0;0;0;0;"matthew-lenhart
"
"

did you see the debate last night?  i was impressed with cheney.  i thought 
he was more impressive than either presidential candidate.";"l-fp-edu";970743310000;0;0;0;0;"matthew-lenhart
"
"

i am not going fucking ice skating.  that fag might be.  i think there is a 
power trader named rogers herndon.  why?  so what are you doing this weekend?";"irley-s-elliott-citicorp-com";970755610000;0;0;0;0;"matthew-lenhart
"
"

we should go get some beers after work at that new place near tim called the 
station or something.  let me know if you are in.";"mothy-blanchard";970755910000;30;30;30;30;"matthew-lenhart
"
"

you won't be able to throw me when you are on ice skates boitano.";"ad-landry";970760170000;0;0;0;0;"matthew-lenhart
"
"

i didn't bet with her.  she still owes me $50.  we came back to reality.";"adogb-email-msn-com";970999150000;0;0;0;0;"matthew-lenhart
"
"

you didn't miss shit on saturday.  merc room was full of nothing but 
cougars.  it was a waste.  we need to hit this place called toc.  i heard 
that it is great.  ";"marcantel-equiva-com";971006530000;0;0;0;0;"matthew-lenhart
"
"

do you guys want to play golf sat morning?  let me know and i will get a tee 
time before the game.";"marcantel-equiva-com";971009350000;20;20;20;20;"matthew-lenhart
"
"

somewhere decent.  if you want in i will get a tee time today.";"marcantel-equiva-com";971015770000;0;0;0;0;"matthew-lenhart
"
"

do you still like apple?  looks pretty safe down here.  p/e is only 9.  what 
do you think?";"l-fp-edu";973007770000;0;0;0;0;"matthew-lenhart
"
"

bob was canned last week.  not suprisingly.  i will try to call you guys this 
weekend.";"l-fp-edu";973010710000;0;0;0;0;"matthew-lenhart
"
"

ou was impressive.  crouch sucked after the 1st quarter.  i think they told 
bob  don't let the door hit you in the ass on the way out.   he was a nice 
guy, but didn't produce.  he once said to me  if i didn't have this goddam 
kid i could retire.  his kid less than 1 year old.  talk to you later.";"l-fp-edu";973011730000;0;0;0;0;"matthew-lenhart
"
"

i told you he would.  it wont be easy, but for a year you would learn a lot.";"marcantel-equiva-com";973078090000;0;0;0;0;"matthew-lenhart
"
"

no.  it just means someone has a lot of ammo.  it isn't from that movie.";"irley-s-elliott-citicorp-com";973414510000;0;0;0;0;"matthew-lenhart
"
"

hey mom,

i will check on dates today.  i can probably come home the 23rd or 24th.  how 
was your weekend?  i went to baton rouge and watched lsu play.  i couldn't 
find cros anywhere.";"bbielatham-uswest-net";973421890000;0;0;0;0;"matthew-lenhart
"
"

i looked for cros but i couldn't find him.  i told him where i would be and 
i  was there the whole time.  my cell wasn't working on campus.  i gave him a 
call today to find out how we missed eachother.";"bbielatham-uswest-net";973431910000;0;0;0;0;"matthew-lenhart
"
"

i will check on whether or not i am going to go to new orleans or not.  i 
might go to dallas for new years if lsu goes to the cotton bowl.  i will find 
out soon.  best thing might be for me to fly back to houston on the 28th or 
29th and if i go to new orleans i can just drive in.";"bbielatham-uswest-net";973431970000;0;0;0;0;"matthew-lenhart
"
